ID,logFC,logCPM,LR,PValue,FDR
ENSMUSG00000020821,-0.350196181,6.256890613,6.876176665,0.008735223,0.074753654
ENSMUSG00000020752,0.407710026,2.190564195,6.873355642,0.008749022,0.074837726
ENSMUSG00000074877,0.578665543,1.737345379,6.871672852,0.008757264,0.074854495
ENSMUSG00000015247,-0.334439742,4.240716544,6.871332049,0.008758934,0.074854495
ENSMUSG00000021036,0.327994884,3.501520988,6.864789207,0.008791062,0.075032722
ENSMUSG00000081751,-0.78320016,1.878937908,6.864681188,0.008791593,0.075032722
ENSMUSG00000045973,-0.476831595,5.219931957,6.864650305,0.008791745,0.075032722
ENSMUSG00000040225,0.379784671,5.223552154,6.860988628,0.008809779,0.075152567
ENSMUSG00000029246,0.476417344,3.935033374,6.85601111,0.008834355,0.07532808
ENSMUSG00000105796,-0.757763299,2.519010088,6.852951345,0.008849497,0.075422626
ENSMUSG00000038502,-0.432421468,2.6488633,6.852152301,0.008853455,0.075422626
ENSMUSG00000038150,-0.407835712,5.022782707,6.849120822,0.00886849,0.075516539
ENSMUSG00000083928,0.536841531,1.0414572,6.846129087,0.008883354,0.075608907
ENSMUSG00000054519,0.552940661,0.952665742,6.843609606,0.008895891,0.075638525
ENSMUSG00000083283,-0.81758868,1.696891014,6.843411879,0.008896875,0.075638525
ENSMUSG00000047496,-0.657251046,2.641368258,6.843008165,0.008898886,0.075638525
ENSMUSG00000083460,-0.343999614,3.683831273,6.841659758,0.008905606,0.075655545
ENSMUSG00000053208,-0.46295377,1.866773491,6.840993925,0.008908926,0.075655545
ENSMUSG00000023075,0.329586911,4.10265081,6.832307586,0.008952353,0.075990061
ENSMUSG00000033209,-0.79544006,0.498967367,6.831246405,0.008957674,0.076000955
ENSMUSG00000112599,-1.660065874,-1.73013474,6.829148972,0.008968199,0.076055979
ENSMUSG00000005225,0.416146203,4.273325538,6.819432651,0.009017121,0.076436441
ENSMUSG00000003778,0.374221642,2.993644517,6.816505035,0.009031915,0.076527393
ENSMUSG00000035898,0.423668348,2.702893063,6.81472958,0.009040899,0.076549494
ENSMUSG00000110880,-0.791498852,-0.052714151,6.814382748,0.009042655,0.076549494
ENSMUSG00000021578,0.348266129,3.750358407,6.813422674,0.009047518,0.076556237
ENSMUSG00000062762,-0.476624309,6.256264372,6.81155675,0.009056977,0.076598577
ENSMUSG00000110960,-0.880842744,0.205206776,6.810830934,0.009060659,0.076598577
ENSMUSG00000094910,-1.006964063,-0.5750986,6.809824415,0.009065768,0.076607366
ENSMUSG00000021413,0.372475834,4.153761044,6.807658457,0.009076771,0.076652952
ENSMUSG00000039157,0.515609946,3.328950122,6.80716002,0.009079305,0.076652952
ENSMUSG00000108372,1.380209516,-1.472101427,6.805115758,0.009089706,0.076664605
ENSMUSG00000041378,0.777204594,1.213696329,6.804005218,0.009095361,0.076664605
ENSMUSG00000002524,0.304016042,4.450671286,6.803813294,0.009096339,0.076664605
ENSMUSG00000027808,0.467667953,6.891865575,6.802911158,0.009100936,0.076664605
ENSMUSG00000035776,-0.344935427,3.530723947,6.802889623,0.009101046,0.076664605
ENSMUSG00000066068,-0.535461237,3.304576763,6.799305723,0.009119333,0.076744589
ENSMUSG00000031596,-0.912783375,8.859059803,6.798750941,0.009122167,0.076744589
ENSMUSG00000052482,-0.47454503,2.938425757,6.798632908,0.00912277,0.076744589
ENSMUSG00000032215,0.359722761,3.205578508,6.796259786,0.009134904,0.076812345
ENSMUSG00000055296,-0.328629037,4.796844991,6.79270142,0.00915313,0.07690436
ENSMUSG00000019842,0.695664322,0.041506395,6.791916054,0.009157157,0.07690436
ENSMUSG00000074206,-1.233967824,-1.54119527,6.791731999,0.009158101,0.07690436
ENSMUSG00000023942,-0.465575013,5.558131919,6.790311272,0.009165393,0.076931273
ENSMUSG00000078861,0.384906701,3.263403938,6.786869171,0.009183082,0.077045406
ENSMUSG00000083337,-0.71424291,2.08352589,6.784710161,0.009194196,0.077098808
ENSMUSG00000040651,-0.358142531,4.393622874,6.784042059,0.009197638,0.077098808
ENSMUSG00000086567,-0.840393015,0.853334832,6.77861944,0.009225622,0.077280403
ENSMUSG00000038759,0.371422375,2.857964401,6.778254022,0.009227511,0.077280403
ENSMUSG00000110588,2.181728538,3.471726251,6.776134603,0.009238474,0.07733782
ENSMUSG00000084164,-0.739828749,1.116092305,6.774981703,0.009244444,0.077353398
ENSMUSG00000054150,0.699707052,1.051766513,6.772699042,0.009256275,0.077417923
ENSMUSG00000072568,1.050901207,2.25087608,6.771907758,0.009260379,0.077417923
ENSMUSG00000029524,-0.554813066,0.907956305,6.770981426,0.009265187,0.077423736
ENSMUSG00000039853,0.48958791,1.897830096,6.768599685,0.00927756,0.077431754
ENSMUSG00000037363,-1.156839089,-0.734204887,6.768580766,0.009277658,0.077431754
ENSMUSG00000037266,-0.408780403,4.621079956,6.768421781,0.009278485,0.077431754
ENSMUSG00000110750,-1.298981434,-0.704013835,6.767628859,0.009282608,0.077431842
ENSMUSG00000022961,0.366602815,6.910677177,6.765450119,0.009293948,0.077483452
ENSMUSG00000071757,0.393873418,3.28579598,6.764859089,0.009297026,0.077483452
ENSMUSG00000026272,-0.420413511,6.241011459,6.761095851,0.009316653,0.077612665
ENSMUSG00000045639,-0.420909452,3.028014569,6.758715348,0.00932909,0.077681899
ENSMUSG00000064350,-0.59467761,2.33073524,6.756003385,0.009343279,0.077765658
ENSMUSG00000028882,0.362330764,2.132265732,6.742118443,0.009416274,0.078297467
ENSMUSG00000024845,-0.334488039,3.820090372,6.741796296,0.009417975,0.078297467
ENSMUSG00000020034,-0.739917458,2.876987881,6.741478873,0.009419651,0.078297467
ENSMUSG00000033985,-0.396169258,2.661221444,6.740429668,0.009425192,0.078308956
ENSMUSG00000026873,1.207185796,-1.492100511,6.738815703,0.009433723,0.07834526
ENSMUSG00000062580,0.369003688,3.606772327,6.733385954,0.009462481,0.078549442
ENSMUSG00000046027,-0.465127612,5.310961352,6.731607631,0.009471919,0.078593136
ENSMUSG00000054203,0.766099245,0.667322634,6.728490073,0.009488489,0.078684995
ENSMUSG00000042807,-0.475579692,2.836337692,6.727438119,0.009494086,0.078684995
ENSMUSG00000033728,0.424291804,2.112978336,6.726680336,0.009498121,0.078684995
ENSMUSG00000072763,0.74197905,0.843019566,6.726382381,0.009499708,0.078684995
ENSMUSG00000047731,-0.441325509,7.323434328,6.721163753,0.009527544,0.078880857
ENSMUSG00000029467,0.530856893,7.090370116,6.718194589,0.009543419,0.078977558
ENSMUSG00000052085,-0.577374437,3.665357315,6.715438091,0.009558181,0.079064969
ENSMUSG00000047153,-0.499097074,3.399776894,6.711682304,0.009578332,0.079196864
ENSMUSG00000024168,-0.416528064,2.51796094,6.708777766,0.009593946,0.079291142
ENSMUSG00000022414,0.700517663,1.090911388,6.70534158,0.009612452,0.079409225
ENSMUSG00000005611,-0.864720332,-0.521748151,6.702675686,0.009626834,0.079493158
ENSMUSG00000046808,-0.656458171,0.913892842,6.698774717,0.009647919,0.079632342
ENSMUSG00000033845,0.37290263,4.489341031,6.696555855,0.009659933,0.07968298
ENSMUSG00000085840,-0.699881778,0.583444555,6.69607871,0.009662519,0.07968298
ENSMUSG00000049792,0.439015996,3.163881114,6.690336172,0.009693692,0.079905055
ENSMUSG00000040565,0.35360849,4.648706817,6.688788204,0.009702113,0.079939468
ENSMUSG00000098149,-0.392624203,3.032197658,6.687598139,0.009708592,0.079957858
ENSMUSG00000097286,-1.140751441,-1.004563979,6.686101183,0.009716748,0.079990038
ENSMUSG00000028629,0.893598971,-0.609268716,6.679705204,0.009751675,0.080201442
ENSMUSG00000109822,-0.43536686,2.317371542,6.679686103,0.00975178,0.080201442
ENSMUSG00000039183,0.433190073,2.770943063,6.679059548,0.009755208,0.080201442
ENSMUSG00000041769,-0.410648632,3.269856206,6.677484062,0.009763834,0.080237324
ENSMUSG00000050114,-1.267586815,-1.39938985,6.671657308,0.009795806,0.080464936
ENSMUSG00000060314,1.206231822,-0.85370448,6.669302968,0.009808754,0.080518599
ENSMUSG00000021179,0.417216851,2.428545406,6.668914579,0.009810892,0.080518599
ENSMUSG00000005378,0.404368977,2.510090317,6.665905609,0.00982747,0.080619514
ENSMUSG00000021704,-0.429028708,3.302144829,6.66340876,0.009841249,0.080697383
ENSMUSG00000083019,-0.388820579,4.091333543,6.661623159,0.009851115,0.080743114
ENSMUSG00000047412,-0.433790195,5.140670724,6.659769579,0.009861367,0.080791971
ENSMUSG00000044037,-0.569071521,3.059269094,6.653839639,0.009894238,0.081026021
ENSMUSG00000038506,0.403727948,2.63809444,6.644832927,0.00994438,0.081401238
ENSMUSG00000040127,-0.624272517,4.462965738,6.643301947,0.009952929,0.081435812
ENSMUSG00000038775,-1.289678741,-1.7308236,6.641551828,0.009962711,0.081480438
ENSMUSG00000033860,0.677087729,10.51066092,6.640585409,0.009968117,0.081489251
ENSMUSG00000069208,0.370644741,2.940781145,6.639658936,0.009973303,0.081496254
ENSMUSG00000096438,-0.41377204,6.533626868,6.638822788,0.009977985,0.08149914
ENSMUSG00000050103,-0.382325336,4.805486901,6.637050112,0.009987918,0.081544901
ENSMUSG00000028673,-0.328040397,4.590993594,6.629552593,0.010030045,0.081841407
ENSMUSG00000005732,0.432117997,2.226631261,6.628189628,0.010037723,0.081841407
ENSMUSG00000037902,0.534972619,3.141706009,6.626595011,0.010046714,0.081841407
ENSMUSG00000049235,0.448157599,2.075240996,6.626532389,0.010047067,0.081841407
ENSMUSG00000034006,0.392945832,4.562475957,6.626345788,0.010048119,0.081841407
ENSMUSG00000085189,1.744535539,-1.821625672,6.625956129,0.010050318,0.081841407
ENSMUSG00000055401,-0.487729036,3.219321527,6.621170242,0.01007736,0.082026136
ENSMUSG00000009569,-0.536630043,4.0191944,6.613326395,0.010121842,0.082352599
ENSMUSG00000008734,1.211140421,-1.642340892,6.611409453,0.010132743,0.082405682
ENSMUSG00000021057,-1.240556788,-1.232670563,6.60986351,0.010141543,0.08244164
ENSMUSG00000029014,0.440789872,2.935897306,6.608881133,0.01014714,0.082451532
ENSMUSG00000031959,0.357953397,3.464893113,6.60061279,0.010194368,0.082799551
ENSMUSG00000094622,0.573866105,1.227578504,6.598979923,0.010203721,0.082839782
ENSMUSG00000038172,0.396941109,4.349106246,6.592560835,0.010240576,0.083074046
ENSMUSG00000097284,-0.550792123,1.140486709,6.591843604,0.010244703,0.083074046
ENSMUSG00000047878,-0.897769132,-0.348115166,6.591650508,0.010245814,0.083074046
ENSMUSG00000079065,0.414021127,2.553233044,6.588654195,0.010263073,0.083144197
ENSMUSG00000009013,0.580751651,3.175440688,6.588615106,0.010263298,0.083144197
ENSMUSG00000025366,0.345898793,2.596916745,6.583409642,0.010293354,0.083340145
ENSMUSG00000024378,1.037280024,4.276491891,6.582893426,0.010296339,0.083340145
ENSMUSG00000102700,0.688000487,0.701453763,6.581271393,0.010305726,0.083380274
ENSMUSG00000095567,0.473877497,2.920711337,6.576926587,0.010330912,0.083548144
ENSMUSG00000038085,0.862951611,5.955086198,6.575063512,0.010341731,0.083599732
ENSMUSG00000050541,-0.66240333,3.401188941,6.571148482,0.010364505,0.083747867
ENSMUSG00000043140,0.420959709,2.516843753,6.570119192,0.010370501,0.08375014
ENSMUSG00000037876,-0.303452093,4.875857052,6.569573152,0.010373683,0.08375014
ENSMUSG00000028453,-0.896517262,-0.769401157,6.565468927,0.010397634,0.083883817
ENSMUSG00000022391,0.412086224,4.265285418,6.565209134,0.010399152,0.083883817
ENSMUSG00000000384,0.384840446,3.470053295,6.563833863,0.010407191,0.083912714
ENSMUSG00000059461,-0.51519442,5.494878977,6.561432685,0.010421243,0.083975504
ENSMUSG00000063953,0.47357784,4.707755079,6.55996706,0.01042983,0.083975504
ENSMUSG00000096740,0.600538289,1.093427091,6.559477427,0.0104327,0.083975504
ENSMUSG00000111728,-0.66647888,0.39367476,6.559217028,0.010434227,0.083975504
ENSMUSG00000097073,-0.750253088,1.138857741,6.558696302,0.01043728,0.083975504
ENSMUSG00000026821,0.789152606,0.107911949,6.557350861,0.010445175,0.084003123
ENSMUSG00000071076,0.472176765,3.19063137,6.555301574,0.010457211,0.084064014
ENSMUSG00000037447,0.64620548,1.201596126,6.553235318,0.010469362,0.08409575
ENSMUSG00000041438,0.448786532,2.746189987,6.553111078,0.010470093,0.08409575
ENSMUSG00000107634,0.822020437,0.852851307,6.550030978,0.010488233,0.08420553
ENSMUSG00000026491,-0.357779371,5.518425005,6.540164657,0.010546559,0.084637707
ENSMUSG00000027180,-0.439697894,5.586969466,6.536307635,0.01056945,0.084773426
ENSMUSG00000031765,1.887388284,6.519387538,6.535549173,0.010573958,0.084773426
ENSMUSG00000103132,1.381353889,-1.718480554,6.534928043,0.01057765,0.084773426
ENSMUSG00000015127,0.57573397,2.910719842,6.534283883,0.010581481,0.084773426
ENSMUSG00000032109,-0.452846203,1.759482574,6.52958833,0.010609451,0.084961349
ENSMUSG00000053541,1.020877743,-0.71927648,6.527028369,0.010624731,0.085013873
ENSMUSG00000029456,-0.384462137,3.741095737,6.526976568,0.010625041,0.085013873
ENSMUSG00000023110,0.427001433,2.338471918,6.524995806,0.01063688,0.085063096
ENSMUSG00000026516,0.345301474,3.48865484,6.524435912,0.010640229,0.085063096
ENSMUSG00000042303,0.421093736,1.581900372,6.522230707,0.01065343,0.085117138
ENSMUSG00000032411,-0.660327389,3.025681833,6.521796504,0.010656031,0.085117138
ENSMUSG00000067547,-0.382048905,4.039876923,6.520938738,0.010661172,0.085122085
ENSMUSG00000021990,0.508179526,4.103743636,6.518378659,0.010676529,0.085179543
ENSMUSG00000022048,-0.477819523,2.301377444,6.518230859,0.010677417,0.085179543
ENSMUSG00000105706,-1.27511831,-0.621232858,6.513828094,0.010703884,0.085354518
ENSMUSG00000079962,-0.90823294,2.613438213,6.511465614,0.010718113,0.085397325
ENSMUSG00000078771,1.006489597,-0.818475008,6.511274211,0.010719267,0.085397325
ENSMUSG00000081157,0.507843542,2.02429293,6.510678342,0.01072286,0.085397325
ENSMUSG00000038173,-0.8237266,0.790718563,6.507899454,0.01073963,0.085494719
ENSMUSG00000001910,0.31752392,3.809484625,6.504359163,0.010761034,0.08560211
ENSMUSG00000030800,1.104821265,0.150661724,6.504164295,0.010762214,0.08560211
ENSMUSG00000029598,-0.354183449,4.697934824,6.501599578,0.010777749,0.085689473
ENSMUSG00000049300,0.635725825,1.801534356,6.499811592,0.010788592,0.085692801
ENSMUSG00000032598,0.610199023,0.619773708,6.49979144,0.010788715,0.085692801
ENSMUSG00000032469,0.465561934,1.7947097,6.499279449,0.010791822,0.085692801
ENSMUSG00000026875,1.444968898,-1.537975837,6.496829693,0.010806702,0.085774781
ENSMUSG00000081631,-0.706168654,0.041189376,6.491230124,0.010840794,0.085986318
ENSMUSG00000043572,0.710009038,0.622441244,6.490782097,0.010843526,0.085986318
ENSMUSG00000040322,-0.88407086,-0.660222449,6.49020365,0.010847055,0.085986318
ENSMUSG00000036655,-0.416270578,3.217338888,6.487052331,0.010866301,0.086070592
ENSMUSG00000025507,0.999672842,-1.041712119,6.48627611,0.010871047,0.086070592
ENSMUSG00000026626,-0.347809304,6.188226277,6.486218209,0.010871401,0.086070592
ENSMUSG00000001763,-0.497740678,1.886013984,6.484053833,0.010884646,0.086139231
ENSMUSG00000051910,0.522799442,3.41134861,6.482423588,0.010894633,0.086182043
ENSMUSG00000003420,-0.37457098,6.004937346,6.480372323,0.010907213,0.086201966
ENSMUSG00000029557,0.512383572,1.211623934,6.480164735,0.010908487,0.086201966
ENSMUSG00000052415,1.787324568,-1.414310937,6.479773628,0.010910888,0.086201966
ENSMUSG00000030754,0.34128855,5.038296336,6.477339636,0.01092584,0.086263236
ENSMUSG00000079941,-0.421597757,3.846013372,6.477019643,0.010927807,0.086263236
ENSMUSG00000079942,-0.717654522,2.725910647,6.476231858,0.010932651,0.086265309
ENSMUSG00000025732,-0.43567585,2.756509208,6.470397988,0.010968597,0.086512681
ENSMUSG00000101171,0.828220958,-0.276563459,6.466518498,0.010992567,0.086647092
ENSMUSG00000008730,-0.312496313,5.4081323,6.466150662,0.010994843,0.086647092
ENSMUSG00000070871,0.563939354,1.108045514,6.465270651,0.011000289,0.086653738
ENSMUSG00000007659,-0.450503122,4.197177668,6.464087736,0.011007614,0.086675174
ENSMUSG00000034271,-0.828214002,0.184696305,6.462680208,0.011016336,0.086689518
ENSMUSG00000056370,4.084005636,-2.183876116,6.461962482,0.011020786,0.086689518
ENSMUSG00000021091,0.919195275,8.386498963,6.461565461,0.011023249,0.086689518
ENSMUSG00000028618,-0.312108907,5.78329687,6.454450577,0.011067476,0.086996281
ENSMUSG00000021253,-1.120275803,-0.976981036,6.453805072,0.011071498,0.086996281
ENSMUSG00000020658,0.917063079,-0.319556122,6.450484075,0.011092212,0.087122682
ENSMUSG00000031487,0.504662654,1.350342808,6.449014621,0.01110139,0.087158408
ENSMUSG00000030968,0.685950086,1.199004761,6.447520641,0.011110729,0.087190633
ENSMUSG00000022723,0.396091842,3.002437147,6.446876746,0.011114756,0.087190633
ENSMUSG00000036430,0.499220261,1.885433591,6.446094521,0.011119651,0.087192701
ENSMUSG00000104528,-1.622294768,-0.609392008,6.44498085,0.011126624,0.087211055
ENSMUSG00000073737,-0.401329363,5.731271124,6.443740768,0.011134394,0.087230696
ENSMUSG00000038975,-0.391189525,3.825581436,6.443102211,0.011138397,0.087230696
ENSMUSG00000044339,0.789495902,-0.59703584,6.441272351,0.011149876,0.087284287
ENSMUSG00000022270,-0.609013449,6.408813939,6.43751492,0.011173485,0.087432752
ENSMUSG00000025764,0.381155599,4.4954164,6.435632455,0.011185332,0.087489096
ENSMUSG00000031337,-0.404455187,2.73758255,6.43197722,0.011208374,0.087632913
ENSMUSG00000044583,-0.596994187,0.914890359,6.424559946,0.01125528,0.087963118
ENSMUSG00000072640,0.460676762,1.588076656,6.420422965,0.011281529,0.088113665
ENSMUSG00000044139,-1.207548712,-1.603820461,6.420049241,0.011283903,0.088113665
ENSMUSG00000025580,0.331089089,3.851881475,6.415450726,0.011313161,0.088305506
ENSMUSG00000064267,-1.370589586,-1.949148548,6.41371316,0.011324236,0.088353322
ENSMUSG00000094152,-1.275042079,-0.096897776,6.411847946,0.011336138,0.088353322
ENSMUSG00000043013,1.40426396,3.463922746,6.411630259,0.011337528,0.088353322
ENSMUSG00000082792,-0.660361145,3.275364803,6.411547116,0.011338058,0.088353322
ENSMUSG00000041135,0.632385184,1.516663787,6.409529044,0.011350952,0.088417199
ENSMUSG00000038633,-0.314894577,5.126540103,6.405314104,0.01137793,0.088590687
ENSMUSG00000083649,-1.219910806,-1.271929827,6.400651817,0.011407847,0.088786912
ENSMUSG00000003882,-1.467224558,-1.64581354,6.399147304,0.011417519,0.088825466
ENSMUSG00000103848,-0.526097426,1.130500445,6.397354289,0.011429056,0.088878496
ENSMUSG00000089883,-0.874355538,1.596866535,6.393171253,0.011456019,0.089051388
ENSMUSG00000021228,2.244455212,2.305324271,6.388999132,0.011482976,0.089224095
ENSMUSG00000008200,0.40583875,2.738281051,6.386806211,0.011497171,0.089297539
ENSMUSG00000012117,0.337721568,3.34570546,6.384796736,0.011510194,0.089361825
ENSMUSG00000024887,-0.377407973,3.243883915,6.382682349,0.011523914,0.089431462
ENSMUSG00000110069,1.051392748,-1.615505184,6.380399142,0.011538748,0.0894567
ENSMUSG00000079031,0.698979581,1.100550229,6.380382897,0.011538854,0.0894567
ENSMUSG00000067942,0.447731852,2.214363285,6.379809481,0.011542582,0.0894567
ENSMUSG00000036779,-0.352469387,4.245437658,6.379257565,0.011546172,0.0894567
ENSMUSG00000108546,2.087216643,-2.047166802,6.372990163,0.011587019,0.089736245
ENSMUSG00000080772,-0.80377472,-0.011255618,6.368714876,0.011614968,0.089915709
ENSMUSG00000048538,-0.645375392,8.91969035,6.367751636,0.011621275,0.089927553
